"","station_id","stationname","daytype","rides","date"
"885058",40390,"Forest Park","W",4019,2010-06-01
"885794",40390,"Forest Park","W",4165,2010-09-27
"885842",40390,"Forest Park","W",4003,2014-08-07
"885844",40390,"Forest Park","U",863,2002-05-26
"886328",40390,"Forest Park","W",3532,2016-07-05
"886388",40390,"Forest Park","W",3705,2011-03-25
"886614",40390,"Forest Park","U",776,2001-02-04
"886684",40390,"Forest Park","W",3880,2006-06-05
"887093",40390,"Forest Park","W",3592,2001-06-01
"887165",40390,"Forest Park","W",3326,2010-12-22
"887189",40390,"Forest Park","W",3511,2006-03-24
"887212",40390,"Forest Park","W",3797,2016-06-15
"887308",40390,"Forest Park","W",3991,2003-09-04
"887394",40390,"Forest Park","A",1580,2004-05-15
"887466",40390,"Forest Park","A",2029,2007-06-02
"887476",40390,"Forest Park","W",4476,2008-05-15
"887570",40390,"Forest Park","W",3176,2003-02-12
"887590",40390,"Forest Park","U",1636,2011-05-08
"887635",40390,"Forest Park","W",4013,2011-07-07
"887894",40390,"Forest Park","A",1235,2004-04-10
"887931",40390,"Forest Park","W",4104,2012-03-16
"887964",40390,"Forest Park","W",4237,2011-06-17
"887973",40390,"Forest Park","W",4188,2011-09-27
"888310",40390,"Forest Park","W",4084,2012-04-05
"888495",40390,"Forest Park","A",2519,2009-06-27
"888534",40390,"Forest Park","W",3885,2002-05-29
"888707",40390,"Forest Park","W",3640,2011-02-25
"888885",40390,"Forest Park","W",4428,2012-09-27
"889298",40390,"Forest Park","W",3714,2005-05-18
"889398",40390,"Forest Park","A",1988,2017-06-24
"889747",40390,"Forest Park","A",2099,2016-10-15
"889846",40390,"Forest Park","W",4172,2012-11-16
"889889",40390,"Forest Park","A",1254,2001-02-17
"889930",40390,"Forest Park","A",1988,2013-06-15
"889970",40390,"Forest Park","W",3740,2003-08-29
"890110",40390,"Forest Park","W",3295,2006-02-13
"890205",40390,"Forest Park","W",3538,2006-01-13
"890373",40390,"Forest Park","A",2180,2010-11-20
"890403",40390,"Forest Park","W",3969,2013-08-27
"890608",40390,"Forest Park","W",4097,2009-10-08
"890638",40390,"Forest Park","U",1346,2011-10-30
"890655",40390,"Forest Park","W",3628,2016-03-30
"890891",40390,"Forest Park","W",3819,2015-08-05
"890905",40390,"Forest Park","A",1413,2008-01-26
"891006",40390,"Forest Park","W",3925,2014-08-06
"891007",40390,"Forest Park","W",3609,2017-06-29
"891075",40390,"Forest Park","W",4071,2005-10-20
"891260",40390,"Forest Park","W",3471,2016-02-24
"891337",40390,"Forest Park","W",3923,2014-11-07
"891348",40390,"Forest Park","W",4241,2012-09-17
"891352",40390,"Forest Park","W",3902,2006-05-17
"891447",40390,"Forest Park","W",4496,2008-09-29
"891564",40390,"Forest Park","W",4096,2014-08-29
"891747",40390,"Forest Park","W",4407,2008-04-16
"891835",40390,"Forest Park","U",1186,2005-07-24
"891866",40390,"Forest Park","A",1658,2017-10-07
"891877",40390,"Forest Park","U",876,2005-01-01
"892005",40390,"Forest Park","U",1147,2016-03-27
"892117",40390,"Forest Park","W",4146,2013-09-23
"892135",40390,"Forest Park","U",1555,2015-09-13
"892217",40390,"Forest Park","W",3896,2001-10-04
"892259",40390,"Forest Park","W",3751,2002-12-02
"892569",40390,"Forest Park","W",3717,2006-08-07
"892570",40390,"Forest Park","W",3229,2015-04-03
"892761",40390,"Forest Park","W",4099,2008-12-05
"892778",40390,"Forest Park","W",3796,2011-07-28
"892908",40390,"Forest Park","A",2199,2011-11-19
"893110",40390,"Forest Park","U",1271,2015-11-15
"893197",40390,"Forest Park","W",3841,2006-03-01
"893472",40390,"Forest Park","A",1242,2001-01-13
"893501",40390,"Forest Park","W",3938,2014-05-22
"893544",40390,"Forest Park","W",3961,2010-11-02
"893559",40390,"Forest Park","W",4146,2010-10-12
"893681",40390,"Forest Park","W",3995,2003-12-03
"893722",40390,"Forest Park","U",1126,2005-11-27
"894638",40390,"Forest Park","U",2156,2007-07-04
"894922",40390,"Forest Park","W",3912,2006-10-13
"895033",40390,"Forest Park","W",3657,2001-05-16
"895172",40390,"Forest Park","W",4160,2008-05-13
"895393",40390,"Forest Park","W",3555,2001-12-20
"895464",40390,"Forest Park","W",3644,2001-10-05
"895526",40390,"Forest Park","W",3936,2003-11-17
"895661",40390,"Forest Park","W",3696,2012-04-30
"895769",40390,"Forest Park","W",3944,2004-09-01
"895864",40390,"Forest Park","W",4101,2006-10-06
"895931",40390,"Forest Park","W",3668,2005-12-12
"896082",40390,"Forest Park","W",4061,2006-10-31
"896284",40390,"Forest Park","U",1119,2004-09-26
"896344",40390,"Forest Park","W",4218,2008-12-11
"896412",40390,"Forest Park","A",2100,2015-06-27
"896591",40390,"Forest Park","W",3619,2001-04-05
"896860",40390,"Forest Park","W",3946,2013-05-02
"896894",40390,"Forest Park","W",4189,2005-11-02
"897135",40390,"Forest Park","W",3822,2005-07-27
"897221",40390,"Forest Park","U",1338,2009-05-17
"897350",40390,"Forest Park","W",2045,2002-12-24
"897379",40390,"Forest Park","W",3484,2010-02-26
"897423",40390,"Forest Park","A",1740,2006-03-11
"897497",40390,"Forest Park","W",4436,2012-09-20
"897556",40390,"Forest Park","W",3310,2017-03-13
"897738",40390,"Forest Park","A",2879,2011-08-06
"897793",40390,"Forest Park","W",3470,2001-05-14
"897836",40390,"Forest Park","U",1673,2005-10-09
"897980",40390,"Forest Park","U",1549,2010-06-06
"898061",40390,"Forest Park","U",1048,2007-12-09
"898108",40390,"Forest Park","W",3845,2002-07-17
"898286",40390,"Forest Park","W",4123,2014-11-05
"898615",40390,"Forest Park","W",4112,2011-05-12
"898646",40390,"Forest Park","W",4071,2007-10-05
"898706",40390,"Forest Park","W",3490,2017-11-20
"898893",40390,"Forest Park","A",1975,2014-10-25
"898967",40390,"Forest Park","W",3773,2007-01-11
"898990",40390,"Forest Park","W",4250,2011-10-06
"899498",40390,"Forest Park","A",1527,2006-04-01
"899769",40390,"Forest Park","W",3656,2001-02-08
"899774",40390,"Forest Park","U",1252,2014-01-12
"899880",40390,"Forest Park","W",4113,2007-11-05
"900007",40390,"Forest Park","A",1787,2001-06-09
"900342",40390,"Forest Park","A",1696,2009-09-26
"900735",40390,"Forest Park","W",3858,2014-11-19
"900778",40390,"Forest Park","W",3417,2004-08-06
"900921",40390,"Forest Park","W",3380,2004-05-14
"901084",40390,"Forest Park","W",3817,2016-06-01
"901297",40390,"Forest Park","W",3621,2004-05-11
"901444",40390,"Forest Park","W",3697,2011-10-07
"902029",40390,"Forest Park","W",3460,2009-12-18
"902379",40390,"Forest Park","W",4398,2008-11-25
"902611",40390,"Forest Park","W",3573,2016-04-25
"902631",40390,"Forest Park","W",3760,2004-06-16
"902783",40390,"Forest Park","W",3973,2010-10-18
"902925",40390,"Forest Park","A",1861,2007-10-20
"903007",40390,"Forest Park","W",3860,2007-03-01
"903149",40390,"Forest Park","W",3599,2005-07-26
"903178",40390,"Forest Park","W",3825,2011-09-02
"903300",40390,"Forest Park","A",1485,2004-10-23
"903605",40390,"Forest Park","W",3959,2014-03-21
"903659",40390,"Forest Park","W",3756,2014-11-25
"903825",40390,"Forest Park","W",3977,2015-11-10
"904204",40390,"Forest Park","U",1066,2005-12-11
"904561",40390,"Forest Park","W",3773,2003-04-29
"904802",40390,"Forest Park","W",4061,2011-05-24
"905007",40390,"Forest Park","W",3971,2013-03-14
"905192",40390,"Forest Park","U",1384,2017-07-16
"905484",40390,"Forest Park","W",3671,2015-03-30
"905525",40390,"Forest Park","U",2094,2006-07-04
"905905",40390,"Forest Park","W",4049,2002-11-13
"906297",40390,"Forest Park","W",4101,2003-10-23
"906639",40390,"Forest Park","W",3917,2014-07-29
"906757",40390,"Forest Park","U",959,2017-01-01
"906921",40390,"Forest Park","W",3838,2013-06-25
"907164",40390,"Forest Park","W",3810,2011-12-16
"907281",40390,"Forest Park","W",4253,2010-06-16
"907515",40390,"Forest Park","W",3911,2011-02-08
"907521",40390,"Forest Park","A",2588,2012-06-09
"907747",40390,"Forest Park","W",3646,2001-01-11
"908030",40390,"Forest Park","W",3757,2013-02-15
"908042",40390,"Forest Park","W",4495,2008-10-23
"908325",40390,"Forest Park","W",3744,2001-03-20
"908352",40390,"Forest Park","W",3517,2012-07-06
"908379",40390,"Forest Park","A",1397,2016-01-16
"908442",40390,"Forest Park","A",2368,2015-12-12
"908466",40390,"Forest Park","W",3942,2013-08-23
"908521",40390,"Forest Park","W",3606,2006-07-12
"908623",40390,"Forest Park","W",3766,2005-06-09
"908798",40390,"Forest Park","W",4003,2012-03-13
"908966",40390,"Forest Park","U",1200,2012-02-26
"909188",40390,"Forest Park","W",4076,2007-05-23
"909210",40390,"Forest Park","W",3902,2007-05-24
"909213",40390,"Forest Park","W",3694,2004-03-18
"909332",40390,"Forest Park","A",1354,2003-02-01
"909810",40390,"Forest Park","W",4034,2004-11-08
"910074",40390,"Forest Park","A",1520,2010-03-27
"910110",40390,"Forest Park","W",3798,2001-10-11
"910126",40390,"Forest Park","W",3231,2008-01-04
"910304",40390,"Forest Park","W",3763,2006-04-06
"910377",40390,"Forest Park","A",2027,2017-07-01
"910675",40390,"Forest Park","A",1911,2013-11-02
"910823",40390,"Forest Park","A",2039,2007-03-17
"911593",40390,"Forest Park","A",1485,2004-04-03
"911827",40390,"Forest Park","W",3559,2001-03-23
"912135",40390,"Forest Park","U",1134,2003-12-21
"912200",40390,"Forest Park","W",3630,2013-11-25
"913201",40390,"Forest Park","W",3905,2009-02-03
"913240",40390,"Forest Park","W",3753,2014-03-07
"913319",40390,"Forest Park","W",3489,2016-12-05
"913594",40390,"Forest Park","W",4365,2012-10-01
"913597",40390,"Forest Park","W",3793,2009-11-24
"913836",40390,"Forest Park","W",3857,2003-04-14
"913993",40390,"Forest Park","W",2899,2007-01-02
"914013",40390,"Forest Park","W",3451,2001-08-17
"914216",40390,"Forest Park","W",4219,2002-09-17
"914304",40390,"Forest Park","W",4097,2010-10-19
"914941",40390,"Forest Park","A",1860,2009-04-18
"915055",40390,"Forest Park","W",3510,2004-08-18
"915194",40390,"Forest Park","W",3931,2014-06-25
"915450",40390,"Forest Park","A",1392,2015-01-03
"915630",40390,"Forest Park","W",4077,2009-06-03
"915697",40390,"Forest Park","W",4017,2015-10-26
"915780",40390,"Forest Park","W",3479,2001-03-15
"915922",40390,"Forest Park","A",1875,2011-12-17
"916292",40390,"Forest Park","W",3664,2016-07-12
"916607",40390,"Forest Park","W",3714,2014-07-07
"916886",40390,"Forest Park","W",2558,2007-02-19
"916891",40390,"Forest Park","W",3930,2009-11-09
"916895",40390,"Forest Park","W",3694,2011-03-30
"916985",40390,"Forest Park","W",3654,2017-07-26
"917106",40390,"Forest Park","U",791,2002-02-10
"917142",40390,"Forest Park","W",3635,2014-12-01
"917588",40390,"Forest Park","W",3226,2006-12-22
"917622",40390,"Forest Park","A",2060,2010-08-21
"917972",40390,"Forest Park","W",4118,2013-05-01
"917973",40390,"Forest Park","W",4140,2002-09-09
"917976",40390,"Forest Park","A",1780,2006-11-25
"918113",40390,"Forest Park","W",3912,2016-05-11
"918276",40390,"Forest Park","U",1374,2006-05-28
"918507",40390,"Forest Park","U",927,2002-02-17
"918722",40390,"Forest Park","W",3574,2003-03-31
"918905",40390,"Forest Park","W",3845,2009-08-14
"919026",40390,"Forest Park","A",1466,2007-01-06
"919033",40390,"Forest Park","W",3825,2014-07-14
"919056",40390,"Forest Park","W",3645,2012-01-04
"919191",40390,"Forest Park","U",2132,2012-10-07
"919403",40390,"Forest Park","W",4314,2003-07-02
"919669",40390,"Forest Park","W",3448,2017-03-08
"919931",40390,"Forest Park","W",3599,2002-12-06
"920211",40390,"Forest Park","W",3697,2011-03-21
"921017",40390,"Forest Park","W",3567,2004-07-13
"921218",40390,"Forest Park","A",1531,2004-09-25
"921364",40390,"Forest Park","U",1135,2003-08-10
"921467",40390,"Forest Park","A",1998,2009-05-16
"921903",40390,"Forest Park","W",3747,2006-06-02
"921927",40390,"Forest Park","W",3242,2002-07-05
"922005",40390,"Forest Park","W",3865,2016-08-16
"922021",40390,"Forest Park","W",2098,2001-01-15
"922276",40390,"Forest Park","W",3907,2010-05-11
"922361",40390,"Forest Park","W",4097,2008-04-01
"922391",40390,"Forest Park","U",1130,2014-02-09
"922978",40390,"Forest Park","W",3536,2017-03-29
"922990",40390,"Forest Park","U",1794,2010-08-08
"923052",40390,"Forest Park","W",3991,2013-07-16
"923074",40390,"Forest Park","W",4425,2010-09-15
"923089",40390,"Forest Park","W",3832,2014-06-24
"923130",40390,"Forest Park","W",4095,2011-06-07
"923193",40390,"Forest Park","U",1174,2004-07-05
"923468",40390,"Forest Park","W",2495,2008-11-28
"923841",40390,"Forest Park","W",3768,2011-07-05
"923919",40390,"Forest Park","U",916,2005-02-27
"924117",40390,"Forest Park","W",3912,2015-04-23
"924332",40390,"Forest Park","W",4284,2008-11-24
"924370",40390,"Forest Park","W",3451,2017-04-11
"924597",40390,"Forest Park","A",2125,2013-09-07
"925019",40390,"Forest Park","A",1512,2009-02-28
"925035",40390,"Forest Park","W",3358,2008-12-23
"925205",40390,"Forest Park","U",1007,2006-01-02
"925233",40390,"Forest Park","W",4033,2012-04-23
"925255",40390,"Forest Park","U",825,2004-02-15
"925461",40390,"Forest Park","W",4233,2012-04-12
"925772",40390,"Forest Park","A",3300,2007-06-30
"925840",40390,"Forest Park","W",3829,2001-02-01
"925902",40390,"Forest Park","W",3764,2004-05-20
"925976",40390,"Forest Park","W",3587,2002-04-03
"926505",40390,"Forest Park","W",5760,2002-07-03
"926555",40390,"Forest Park","W",4003,2002-10-23
"926834",40390,"Forest Park","W",2556,2016-12-23
"927169",40390,"Forest Park","W",3522,2007-08-24
"927182",40390,"Forest Park","W",3316,2010-01-05
"927493",40390,"Forest Park","W",3780,2014-04-28
"927828",40390,"Forest Park","A",1324,2016-02-13
"927934",40390,"Forest Park","W",3645,2011-02-10
"928100",40390,"Forest Park","W",3815,2014-06-09
"928338",40390,"Forest Park","U",1039,2001-06-10
"928383",40390,"Forest Park","W",3704,2003-05-20
"928403",40390,"Forest Park","A",1511,2005-02-12
"928750",40390,"Forest Park","W",3613,2015-01-12
"928992",40390,"Forest Park","W",3427,2005-12-19
"929363",40390,"Forest Park","W",3650,2009-01-05
"929672",40390,"Forest Park","W",3988,2008-12-16
"929801",40390,"Forest Park","W",3798,2006-01-30
"930175",40390,"Forest Park","W",3720,2002-08-06
"930319",40390,"Forest Park","W",3852,2015-12-09
"930520",40390,"Forest Park","U",1190,2008-11-30
"930552",40390,"Forest Park","W",4204,2012-05-09
"930620",40390,"Forest Park","W",3633,2004-05-27
"930629",40390,"Forest Park","W",3878,2001-09-20
"930867",40390,"Forest Park","U",1814,2010-05-30
"930948",40390,"Forest Park","W",3397,2012-02-13
"931239",40390,"Forest Park","A",1502,2010-02-20
"931259",40390,"Forest Park","W",4101,2007-04-25
"931358",40390,"Forest Park","U",1453,2017-06-18
"931959",40390,"Forest Park","A",1373,2011-12-24
"932100",40390,"Forest Park","U",1168,2008-03-16
"932109",40390,"Forest Park","W",4034,2015-04-15
"932473",40390,"Forest Park","W",4043,2012-07-27
"932513",40390,"Forest Park","U",830,2005-01-23
"932654",40390,"Forest Park","W",4283,2012-06-13
"932906",40390,"Forest Park","W",3831,2016-04-28
"933299",40390,"Forest Park","W",3977,2011-03-02
"933424",40390,"Forest Park","A",1628,2001-06-16
"933439",40390,"Forest Park","W",3548,2013-01-22
"933476",40390,"Forest Park","W",3933,2004-09-10
"933507",40390,"Forest Park","W",4136,2010-04-20
"933584",40390,"Forest Park","A",1799,2008-12-06
"933594",40390,"Forest Park","W",3565,2010-03-11
"933660",40390,"Forest Park","W",4018,2007-06-26
"933853",40390,"Forest Park","W",4178,2004-09-28
"933857",40390,"Forest Park","A",2003,2006-09-16
"934200",40390,"Forest Park","W",3829,2014-04-17
"934244",40390,"Forest Park","W",3178,2004-11-11
"934355",40390,"Forest Park","A",1838,2013-11-23
"934636",40390,"Forest Park","W",3783,2009-03-25
"934679",40390,"Forest Park","W",3521,2003-02-14
"934707",40390,"Forest Park","W",3997,2004-10-28
"934745",40390,"Forest Park","W",4079,2007-11-09
"934749",40390,"Forest Park","A",2240,2014-08-09
"935230",40390,"Forest Park","W",3535,2002-05-10
"935324",40390,"Forest Park","W",3584,2014-03-12
"935509",40390,"Forest Park","W",3918,2009-11-10
"935764",40390,"Forest Park","W",3864,2001-06-27
"935901",40390,"Forest Park","W",3832,2011-01-27
"935922",40390,"Forest Park","U",852,2004-05-30
"936394",40390,"Forest Park","U",1179,2010-12-19
"936589",40390,"Forest Park","W",3578,2003-02-28
"936658",40390,"Forest Park","W",4165,2013-10-10
"936703",40390,"Forest Park","W",4374,2008-07-14
"936731",40390,"Forest Park","W",3921,2007-12-03
"936854",40390,"Forest Park","U",1522,2013-05-05
"936930",40390,"Forest Park","U",1635,2010-09-05
"937305",40390,"Forest Park","U",1535,2005-07-04
"937315",40390,"Forest Park","W",3689,2015-06-08
"937339",40390,"Forest Park","U",1095,2017-01-22
"937478",40390,"Forest Park","U",1233,2015-11-26
"937545",40390,"Forest Park","U",1246,2011-11-27
"937590",40390,"Forest Park","W",3673,2009-06-08
"937596",40390,"Forest Park","W",4105,2002-10-16
"937692",40390,"Forest Park","W",3244,2004-07-09
"937803",40390,"Forest Park","W",4441,2012-10-24
"938098",40390,"Forest Park","W",4215,2012-06-08
"938443",40390,"Forest Park","W",3857,2015-05-19
"938667",40390,"Forest Park","W",3790,2013-06-21
"938744",40390,"Forest Park","A",1955,2016-08-13
"938763",40390,"Forest Park","U",909,2001-05-06
"939035",40390,"Forest Park","W",3874,2009-04-27
"939135",40390,"Forest Park","W",3908,2013-05-21
"939202",40390,"Forest Park","U",1539,2016-08-14
"939339",40390,"Forest Park","U",1584,2015-06-14
"939511",40390,"Forest Park","U",1330,2016-09-05
"939633",40390,"Forest Park","U",1813,2012-08-05
"939836",40390,"Forest Park","W",3790,2001-11-05
"939978",40390,"Forest Park","W",3929,2011-07-19
"940174",40390,"Forest Park","A",2259,2004-07-31
"940379",40390,"Forest Park","W",3854,2002-06-27
"940463",40390,"Forest Park","W",3782,2007-03-16
"940551",40390,"Forest Park","W",2475,2013-12-26
"940581",40390,"Forest Park","W",4089,2010-10-05
"940681",40390,"Forest Park","W",3913,2002-04-25
"940904",40390,"Forest Park","A",2018,2008-10-25
"940938",40390,"Forest Park","W",3950,2011-05-18
"941123",40390,"Forest Park","U",1293,2008-10-26
"941205",40390,"Forest Park","W",4017,2004-11-23
"941686",40390,"Forest Park","A",1538,2004-10-30
"941799",40390,"Forest Park","W",3464,2001-08-03
"941902",40390,"Forest Park","U",1108,2016-01-31
"941928",40390,"Forest Park","W",3645,2015-02-25
"941936",40390,"Forest Park","W",4012,2007-05-18
"942106",40390,"Forest Park","A",1658,2002-08-03
"942379",40390,"Forest Park","W",3096,2016-12-16
"942427",40390,"Forest Park","U",1135,2003-07-27
"942528",40390,"Forest Park","W",3857,2004-04-07
"942559",40390,"Forest Park","W",4036,2009-11-18
"942636",40390,"Forest Park","W",3868,2010-08-10
"942658",40390,"Forest Park","W",3881,2011-05-20
"942829",40390,"Forest Park","W",3877,2014-03-19
"942860",40390,"Forest Park","W",3602,2003-06-09
"942932",40390,"Forest Park","W",3775,2010-06-02
"943078",40390,"Forest Park","A",1861,2013-12-21
"943201",40390,"Forest Park","W",3809,2013-03-20
"943209",40390,"Forest Park","U",1533,2010-08-29
"943225",40390,"Forest Park","A",1308,2002-02-16
"943293",40390,"Forest Park","U",1447,2012-10-28
"943301",40390,"Forest Park","W",3776,2013-03-18
"943310",40390,"Forest Park","W",4278,2008-04-22
